id,name
5612,"Dedham Police Department, Dedham, MA"
5613,"Ohio Public Employee Retirement System, Ohio"
5614,"Ohio Police & Fire Pension Fund, Ohio"
5615,"US forest service, United States of America"
5616,"Alexandria Police Department, Alexandria, VA"
5617,"Ames Police Department, Ames, IA"
5618,"Appleton Police Department, Appleton, WI"
5619,"Auburn Police Department, Auburn, GA"
5620,"Mower County Sheriff's Department, Mower County, MN"
5621,"Steuben County Sheriff's Office, Steuben County, NY"
5622,"Bay City Police Department, Bay City, TX"
5623,"Bentonville Police Department, Bentonville, AR"
5624,"Blacksburg Police Department, Blacksburg, VA"
5625,"Virginia Tech Police Department, Virginia"
5626,"Bloomfield Police Department, Bloomfield, CT"
5627,"Boulder County Sheriff's Office, Boulder County, CO"
5628,"Brentwood Police Department, Brentwood, CA"
5629,"City of Westminster Police, Westminster, CO"
5630,"Canton Police Department, Canton, OH"
5631,"Mercer County Sheriff's Office, Mercer County, OH"
5632,"Celina Police Department, Celina, OH"
5633,"Secretary of State of Illinois, Illinois"
5634,"Collegedale Police Department, Collegedale, TN"
5635,"Coppell Police Department, Coppell, TX"
5636,"Cypress Police Department, Cypress, CA"
5637,"Denton Police Department, Denton, TX"
5638,"Emeryville Police Department, Emeryville, CA"
5639,"Erie Police Department, Erie, CO"
5640,"Fontana Police Department, Fontana, CA"
5641,"Fort Walton Beach Police Department, Fort Walton Beach, FL"
5642,"Fridley Police Department, Fridley, MN"
5643,"Burnsville  Police Department, Burnsville, MN"
5644,"Anoka County Sheriff's Office, Anoka County, MN"
5646,"Galt Police Department, Galt, CA"
5647,"DuPage County Sheriff, DuPage County, IL"
5648,"Goshen Police Department, Goshen, IN"
5649,"Forrest County Police Department, Forrest County, MS"
5650,"Hayward Police Department, Hayward, CA"
5651,"Highland Park Police Department, Highland Park, IL"
5652,"Washington County Sheriff's Office, Washington County, OR"
5653,"Huntington Park Police Department, Huntington Park, CA"
5654,"Independence Police Department, Independence, KS"
5655,"Onslow County Sheriff's Department, Onslow, NC"
5656,"Kennewick Police, Kennewick, WA"
5657,"Montgomery County Sheriff's Office, Montgomery County, PA"
5658,"Nevada Gaming Control Board, Nevada"
5659,"Lawrenceville Police Department, Lawrenceville, GA"
5660,"Bradford County Sheriff's Office, Bradford County, FL"
5661,"Lehi City Police Department, Lehi, UT"
5662,"Lemoore Police Department, Lemoore, CA"
5663,"University of Kentucky Police Department, Kentucky"
5664,"Louisville Corrections, Louisville, KY"
5665,"Bibb County Sheriff's Office, Bibb County, GA"
5666,"Madera Police Department, Madera, CA"
5667,"Winnebago County Sheriff's Office, Winnebago County, WI"
5668,"Miami-Dade County Public Works and Waste Management, Miami-Dade County, FL"
5669,"Mobile County Sheriff's Department, Mobile County, AL"
5670,"City of North Las Vegas Police Department, North Las Vegas, NV"
5671,"Oro Valley Police, Oro Valley, AZ"
5672,"Pasadena Police Department, Pasadena, CA"
5673,"Pasco Police Department, Pasco, WA"
5674,"Portage Police Department, Portage, MI"
5675,"Multnomah County Sheriff's Office, Multnomah County, OR"
5676,"Redlands Police Department, Redlands, CA"
5677,"Richland Police Department, Richland, WA"
5678,"Riverdale City Police Department, Riverdale, UT"
5679,"Royal Oak Police Department, Royal Oak, MI"
5680,"Saint Augustine Police Department, St Augustine, FL"
5681,"Wright County Sheriff Office, Wright County, MN"
5682,"Salina Police Department, Salina, KS"
5683,"San Leandro Police Department, San Leandro, CA"
5684,"Marin County Sheriff, Marin County, CA"
5685,"Santa Fe Police Department, Santa Fe, NM"
5687,"Wareham Public Schools Business Manager and Superintendent, Wareham, MA"
5688,"Rocky Mountain HIDTA, United States of America"
5689,"Elmwood Park, NJ Police Department, Elmwood Park, NJ"
5690,"New Jersey Office of Homeland Security and Preparedness, New Jersey"
5691,"Atlantic County Prosecutor's Office, Atlantic County, NJ"
5692,"Hawaii State Department of Health, Hawaii"
5693,"Department of Consumer and Business Services, Oregon"
5694,"Development Services Agency, Ohio"
5695,"U.S Army Program Executive Office, Aviation, United States of America"
5696,"Department of State, Office of Planning and Development - Building Standards and Codes, New York"
5698,"New York State Power Authority, New York"
5699,"Police Department, Kent County, MD"
5700,"SANDAG/ARJIS, San Diego, CA"
5701,"Arizona Counter-Drug Procurement Program, Arizona"
5702,"Clark County Sheriff's Office, Clark County, NV"
5703,"Guam Police Department, Guam"
5704,"State and Federal Surplus Division, Indiana"
5705,"Kansas Surplus Property, Kansas"
5706,"Joint Forces Headquarters, Michigan"
5707,"Mississippi Office of Surplus Property - Department of Finance and Administration, Mississippi"
5708,"Missouri Department of Public Safety - Criminal Justice/Law Enforcement (CJ/E) Unit, Missouri"
5709,"Department of Correctional Services - Federal Surplus of Property, Nebraska"
5710,"Support Services Bureau, New Hampshire"
5711,"New Jersey State Police Office of Emergency Management - Preparedness Bureau-Support Services Unit, New Jersey"
5712,"NYS Office of Public Safety 1033 Program, New York"
5713,"Indian River County Sheriff's Department, Indian River County, FL"
5714,"Sewickley Police Department, Sewickley, PA"
5715,"Sheboygan Falls Police Department, Sheboygan Falls, WI"
5716,"Silver City Police, Silver City, NM"
5717,"Smithfield City Police Department, Smithfield, UT"
5718,"Cobb County Police Department, Cobb County, GA"
5719,"Soddy Daisy Police Department, Soddy Daisy, TN"
5720,"Dorchester County Sheriff's Office, Dorchester County, SC"
5721,"Lamar County Sheriff's Department, Lamar County, MS"
5722,"Palos Verdes Estates Police Department, Palos Verdes Estates, CA"
5723,"Contra Costa Transportation Authority, Contra Costa County, CA"
5724,"San Francisco Superior Court, San Francisco City and County, CA"
5725,"United States Public Health Service, United States of America"
5726,"Florida Commission on Ethics, Florida"
5727,"Florida Attorney General, Florida"
5728,"Placer County Sheriff, Placer County, CA"
5729,"Shawnee County Sheriff's Department, Shawnee County, KS"
5730,"Shawnee County Clerk, Shawnee County, KS"
5731,"Kansas Adjutant General's Office, Kansas"
5732,"Oregon U.S. District Court, Oregon"
5733,"Thornton Police Department, Thornton, CO"
5734,"Torrance Police Department, Torrance, CA"
5735,"Torrington Police Department, Torrington, CT"
5736,"Tukwila Police Department, Tukwila, WA"
5737,"Tyler Police Department, Tyler, TX"
5738,"Smith County Sheriff's Office, Smith County, TX"
5739,"Trumbull County Sheriff, Trumbull County, OH"
5740,"Warren Police Department, Warren, OH"
5741,"Warsaw Police Department, Warsaw, IN"
5742,"Washington Terrace, Utah - Public Safety, Washington Terrace, UT"
5743,"Weber County Sheriff's Office, Weber County, UT"
5744,"Waukesha Police Department, Waukesha, WI"
5745,"New Berlin Police Department, New Berlin, WI"
5746,"West Fargo Police Department, West Fargo, ND"
5747,"West Sacramento Police Department, West Sacramento, CA"
5748,"Glynn County Sheriff's Department, Glynn County, GA"
5749,"Roswell Police Department, Roswell, GA"
5750,"Fulton County Sheriff's Office, Fulton County, GA"
5751,"Greeley Police Department, Greeley, CO"
5752,"Montgomery City Fire Marshal, Montgomery County, TX, TX"
5753,"Anthony Texas Police, Anthony, TX"
5754,"Kent County Sheriff's Office, Kent County, MD"
5755,"Nassau County Traffic & Parking Violations Agency, Nassau County, NY"
5756,"La Salle County Clerk, La Salle County, TX"
5757,"Anne Arundel County Police Department, Anne Arundel County, MD"
5758,"San Francisco Superior Court, San Francisco City and County, CA"
5759,"Temple University, Pennsylvania"
5760,"Office of the Inspector General, Arizona"
5761,"City of Golden Valley, Golden Valley, AZ"
5762,"Corrections Center of Northwest Ohio, Ohio"
5764,"US Navy Judge Advocate General, United States of America"
5765,"United States Navy Criminal Investigative Services, United States of America"
5766,"Regional Transportation District, Denver, CO"
5799,"Empire State Development Corporation, New York"
5800,"Boston Collegiate Charter, Boston, MA"
5801,"Boston Preparatory Charter Public School, Boston, MA"
5802,"Boston Renaissance Charter Public School, Boston, MA"
5803,"Brooke Roslindale Charter School, Boston, MA"
5804,"Excel Academy - East Boston, Boston, MA"
5805,"KIPP Academy Boston Elementary and Middle Schools, Boston, MA"
5806,"Match Charter Public Middle School, Boston, MA"
5807,"Neighborhood House Charter, Boston, MA"
5808,"Roxbury Preparatory Charter School - Mission Hill Campus, Boston, MA"
5809,"UP Academy Charter School - Horace Mann Charter School, Boston, MA"
5810,"San Francisco District Attorney's office, San Francisco, CA"
5811,"St. Louis City Division of Corrections, St. Louis, MO"
5812,"St. Louis County Department of Justice Services, St. Louis County, MO"
5813,"Florida International University, Florida"
5814,"Code Enforcement, South Bend, IN"
5815,"Bullhead City Police Department, Bullhead City, AZ"
5816,"Department of Human Resources, Chicago, IL"
5817,"City Manager's Office, San Antonio, TX"
5818,"Office of the City Comptroller, San Diego, CA"
5819,"City Controller's Office, Dallas, TX"
5820,"City Controllerâ€™s Office, Dallas, TX"
5821,"Office of the City Manager, San Jose, CA"
5822,"Office of Finance and Management, Indianapolis, IN"
5823,"Director of Human Resources, Jacksonville, FL"
5824,"San Francisco Controller's Office, San Francisco, CA"
5825,"Department of Finance and Management, Columbus, OH"
5826,"Charlotte City Manager, Charlotte, NC"
5827,"City Manager's Office, Fort Worth, TX"
5828,"Finance Department, Detroit, MI"
5829,"Office of the Comptroller, El Paso, TX"
5830,"Comptroller, Memphis, TN"
5831,"Department of Finance and Administrative Services, Seattle, WA"
5832,"Controller's Office, Denver, CO"
5833,"Office of the Chief Financial Officer, Washington (D.C), DC"
5834,"Finance Department, Nashville-Davidson County, TN"
5835,"Department of Finance, Baltimore, MD"
5836,"City Manager, Oklahoma City, OK"
5837,"Management and Budget, Louisville-Jefferson County, KY"
5838,"Dilley City Secretary, Dilley, TX"
5839,"Office of Management and Finance, Portland, OR"
5840,"City Manager, Las Vegas, NV"
5841,"Office of the  Comptroller, Milwaukee, WI"
5842,"Department of Finance & Administrative Services, Albuquerque, NM"
5843,"City Manager's Office, Tucson, AZ"
5844,"Finance Department, Fresno, CA"
5845,"City of Sacramento Department of Finance, Sacramento, CA"
5846,"Department of Financial Management, Long Beach, CA"
5847,"CIA, United States of America"
5848,"City Manager's Office, Mesa, AZ"
5849,"Department of Finance, Virginia Beach, VA"
5850,"Department of Finance, Atlanta, GA"
5851,"Finance Department, Colorado Springs, CO"
5852,"State Board of Administration, Florida"
5853,"Finance Department, Omaha, NE"
5854,"Finance Department, Raleigh, NC"
5855,"Finance Department, Miami, FL"
5856,"Finance Department, Oakland, CA"
5857,"Department of Defense, Defense Security Cooperation Agency, United States of America"
5858,"Mayor's Office, Minneapolis, MN"
5859,"Finance Department, Tulsa, OK"
5860,"Department of Finance, Cleveland, OH"
5861,"Finance Department, Wichita, KS"
5862,"Finance Department, Arlington, TX"
5863,"Office of Financial Management, Washington"
5864,"Denver Public Schools, Denver, CO"
5865,"New York State Office of Parks, Recreation and Historic Preservation, New York"
5866,"New York Canal Corporation, New York"
5867,"Frio County Clerk, Frio County, TX"
5900,"Mecklenburg County District Attorney, Mecklenburg, NC"
5901,"Parker County Sheriff's Office, Parker County, TX"
5902,"California Public Employeesâ€™ Retirement System, California"
5903,"California State Teachers' Retirement System, California"
5904,"Winnfield City Clerk, Winnfield, LA"
5905,"Winn Parish, Winn County, LA"
5906,"Wise County Attorney, Wise County, TX"
5907,"England Economic Development District, Alexandria, LA"
5908,"City of Alhambra, Alhambra, CA"
5909,"Allen Parish, Allen County, LA"
5910,"Town of Kinder, Kinder, LA"
5911,"Maricopa County Department of Human Services, Maricopa County, AZ"
5912,"Police Department, Stow, MA"
5913,"Barren County Sheriff's Office, Barren County, KY"
5914,"Webb County Sheriff, Webb County, TX"
5915,"California State Auditor, California"
5916,"Clemson Police Department, Clemson, SC"
5917,"Massachusetts Department of Criminal Justice Information Services, Architectural Access Board, Massachusetts"
5919,"Rowan County Clerk, Rowan County, KY"
5920,"Middlesex Community College - Bedford Campus, Massachusetts"
5921,"Kent County District Court, Maryland"
5922,"Kent County District Court, Maryland"
5923,"Cambridge District Court, Massachusetts"
5924,"Secretary of State of Kentucky, Kentucky"
5925,"New Hampshire Executive Council, New Hampshire"
5926,"Mayor of Milwaukee, Milwaukee, WI"
5927,"Office of the Mayor, Lake City, SC"
5928,"Mayor of Orangeburg, Orangeburg, SC"
5929,"Honolulu Mayor, Honolulu, HI"
5930,"Mayor of Orlando, Orlando, FL"
5931,"Mayor of Burlington, Burlington, VT"
5932,"Mayor of Syracuse, Syracuse, NY"
5933,"Port Authority of New York and New Jersey, United States of America"
5934,"fbi, United States of America"
5935,"City of Canton Police Department, Canton, GA"
5936,"Paulding County Sheriff's Office, Paulding County, GA"
5937,"Beverly Hills Police Department, Beverly Hills, CA"
5938,"Environmental Protection Agency, Region 2, United States of America"
5939,"Department of Public Health, Los Angeles County, CA"
5940,"Department of Public Health, San Diego County, CA"
5941,"Department of Public Health, Orange County, CA, CA"
5942,"Department of Public Health, Riverside County, CA"
5943,"Department of Public Health, San Bernardino County, CA"
5944,"Department of Public Health, Santa Clara County, CA"
5945,"Department of Public Health, Alameda County, CA"
5946,"Department of Public Health, Sacramento County, CA"
5947,"Department of Public Health, Contra Costa County, CA"
5948,"Department of Public Health, Fresno County, CA"
5949,"Department of Public Health, Kern County, CA"
5950,"Department of Public Health, San Francisco City and County, CA"
5951,"Department of Public Health, Ventura County, CA"
5952,"Department of Public Health, San Mateo County, CA"
5953,"Department of Public Health, San Mateo County, CA"
5954,"Department of Public Health, San Joaquin County, CA"
5955,"Arapahoe County Sheriff, Arapahoe County, CO"
5956,"Lebanon Police Department, Lebanon, NH"
5957,"Lebanon Public Libraries, Lebanon, NH"
5958,"Concord Police Dept. Special Enforcement Team, Concord, CA"
5959,"Upson County Sheriff's Department, Upson County, GA"
5960,"secret service, United States of America"
5961,"DEA, United States of America"
5962,"ATF, United States of America"
5963,"King County Metro Transit, King County, WA"
5964,"Mount Pleasant Police Department, Mount Pleasant, SC"
5965,"Department of Transportation, Vermont"
5966,"UVM Police, Vermont"
5967,"Division of Criminal Justice, New Jersey"
5968,"Colorado Bureau of Investigation, Colorado"
5969,"Office of the Bar Counsel, Massachusetts"
5970,"U.S. Department of the Interior - Bureau of Safety and Environmental Enforcement, United States of America"
5971,"Sitka School Board, Sitka, AK"
5972,"Lafayette Police Department, Lafayette, LA"
5973,"Lafayette Police Department, Lafayette, LA"
5974,"Neptune Police Department, Neptune, NJ"
5975,"Maritime Administration, United States of America"
5976,"State University of New York Polytechnic Institute, New York"
5978,"Department of Health Care Services, California"
5979,"Department of Children and Families, Connecticut"
5980,"Department of Commerce, Iowa"
5981,"Department of Family Services, Wyoming"
5982,"Department of Workforce Services, Wyoming"
5983,"Department of Economic Security, Arizona"
5984,"Department of Business Oversight, California"
5985,"Department of Labor, Delaware"
5986,"Department of Labor, Kansas"
5987,"Department of Labor and Regulation, South Dakota"
5988,"Department of Commerce, West Virginia"
5989,"Department of Commerce, Ohio"
5990,"Department of Licensing and Regulatory Affairs, Michigan"
5991,"Department of Labor, Georgia"
5992,"Labor Cabinet, Kentucky"
5993,"Department of Labor, Oklahoma"
5994,"Auditor-Controller Agency, Alameda County, CA"
5995,"Department of Environmental Management, Alabama"
5996,"Emergency Medical Services, Vermont"
5997,"Department of Homeland Security, Department of Homeland Security, Science and Technology Directorate, United States of America"
5998,"Massachusetts Attorney General Office, Massachusetts"
5999,"Parks and Recreation, Vermont"
6000,"Internal revenue Service, Boston, MA"
6001,"Massachusetts Alcoholic Beverage Control Commission, Massachusetts"
6002,"mta, New York"
6003,"Metropolitan Transit Authority (MTA), New York City Transit, Metropolitan Transportation Authority (MTA), Headquarters, New York"
6004,"Department of Homeland Security, Department of Homeland Security, Office for Civil Rights and Civil Liberties, Department of Homeland Security, Office of Intelligence & Analysis, United States of America"
6005,"ccc, United States of America"
6006,"Texas Commission on Jail Standards, Texas"
6008,"Oklahoma State Bureau of Investigation, Oklahoma"
6009,"Value Place, Augusta, GA"
6010,"Office of Naval Intelligence, United States of America"
6011,"Oklahoma Department of Mental Health and Substance Abuse Services, Oklahoma"
6012,"Madison County Circuit Court, Madison County, AL"
6013,"department of justice, United States of America"
6015,"Delaware Insurance Department, Delaware"
6016,"Delaware State Housing Authority, Delaware"
6017,"Department of Agriculture, Delaware"
6018,"Department of Education, Delaware"
6019,"Department of Elections, Delaware"
6020,"Public Advocate Office, Delaware"
6021,"Public Integrity Commission, Delaware"
6022,"Public Service Commission, Delaware"
6023,"Nebraska Crime Commission, Nebraska"
6024,"Florida Dept. of Law Enforcement, Florida"
6025,"Baldwin County Library Cooperative, Baldwin County, AL"
6026,"Department of Defense, Biometrics Identity Management Agency, Biometrics Identity Management Agency, United States of America"
6027,"Office of Management and Budget, Alaska"
6028,"Bureau of Ocean Energy Management, Alaska, United States of America"
6029,"Alaska Department of Natural Resources, Division of Oil and Gas, Alaska"
6030,"Defense Security Service, Education Activity, United States of America"
6031,"National Highway Traffic Safety Administration, United States of America"
6032,"San Francisco Supervisor Scott Wiener, San Francisco, CA"
6033,"Federal Aviation Administration wrong, United States of America"
6034,"United States Southern Command, United States of America"
6035,"Mayor's Office for People with Disabilities, New York City, NY"
6036,"Florida Department of Education, Florida"
6038,"Alaska Department of Environmental Conservation, Alaska"
6039,"Department of Environmental Quality, Arizona"
6040,"Department of Conservation, California"
6041,"Department of Natural Resources and Environmental Control, Delaware"
6042,"Department of Environmental Protection, Florida"
6043,"Department of Natural Resources, Georgia"
6044,"Department of Environmental Quality, Idaho"
6045,"Department of Natural Resources, Illinois"
6046,"Department of Environmental Management, Indiana"
6047,"Department of Natural Resources, Iowa"
6048,"Department of Health & Environment, Kansas"
6049,"Department of Environmental Protection, Kentucky"
6050,"Department of Environmental Quality, Louisiana"
6051,"Department of the Environment, Maryland"
6052,"Department of Environmental Protection, Massachusetts"
6053,"Department of Natural Resources, Missouri"
6054,"Franklin County Sheriff's Office, Franklin County, MA"
6055,"Office of the Budget, Pennsylvania"
6056,"Geneva Police Department, Geneva, OH"
6057,"San Diego County Communications Office, San Diego County, CA"
6058,"Landmarks Preservation Commission, New York City, NY"
6059,"Department of Highway Safety and Motor Vehicles, Florida"
6060,"Parks & Recreation, Boston, MA"
6061,"Alcoholic Beverages Control Commission, Massachusetts"
6062,"Municipal Police Training Committee, Massachusetts"
6063,"Walker County Commissioner's Office, Walker County, GA"
6065,"Los Angeles Department of Water and Power, Los Angeles, CA"
6066,"Los Angeles Department of Public Works, Los Angeles County, CA"
6067,"George Mason University, Virginia"
6068,"George Mason University, Virginia"
6069,"Lyon County Sheriffâ€™s Department, Lyon County, NV"
6070,"Franklin Building and Inspection Department, Franklin, MA"
6071,"Office of the State Treasurer, North Carolina"
6072,"University of California, Berkeley, Berkeley, California"
6073,"Tarleton State University, Texas"
6074,"UNITED STATES FORCES-AFGHANISTAN, United States of America"
6075,"University of Washington, Washington"
6076,"Carter County Detention Center, Carter County, KY"
6077,"Department of Justice, United States Marshals Service, Office of the Federal Detention Trustee, United States of America"
6078,"Arizona State Treasurer, Arizona"
6079,"Dedham High School, Dedham, MA"
6080,"Zanesville Police Department, Muskingum County, OH"
6081,"Department of Homeland Security, Department of Homeland Security, Office of Intelligence & Analysis, United States of America"
6082,"Kauai Freedom of Information Office, Kauai County, HI"
6083,"Fusion Center, Washington"
6084,"Collier Court Judge Cynthia A. Pivacek, Collier County, FL"
6085,"Nye County Sheriffâ€™s Office, Nye County, NV"
6086,"Waterville Police Department, Waterville, ME"
6087,"FL HSMV Attorney Kathy Jimenez-Morales, Florida"
6088,"FL Attorney MaryEllen Clark at FL Attorney General, Florida"
6089,"County Attorney, Rowan County, KY"
6090,"San Francisco Fire Department, San Francisco, CA"
6091,"Irving Independent School District, Irving, TX"
6092,"Highway Safety & Motor Vehicles, Florida"
6093,"Millis Police Department, Millis, MA"
6094,"Stockton University, New Jersey"
6095,"Alabama Law Enforcement Agency (Licensing Bureau), Alabama"
6096,"University of Texas System, Texas"
6097,"U.S. Geological Survey, United States of America"
6098,"CIA and FBI, United States of America"
6099,"Bucks County Sheriffâ€™s Office, Bucks County, PA"
6100,"Shafter Police Department, Shafter, CA"
6101,"Delano Police Department, Delano, CA"
6102,"Tehachapi Police Department, Tehachapi, CA"
6103,"Ridgecrest Police Department, Ridgecrest, CA"
6104,"Arvin Police Department, Arvin, CA"
6105,"Taft Police Department, Taft, CA"
6106,"City Hall, Carson, CA"
6107,"Deerfield Board of Selectman, Deerfield, NH"
6108,"Department of Justice, Office of the Solicitor General, United States of America"
6109,"North American Aerospace Defense Command, United States of America"
6110,"Brookhaven Police Department, Brookhaven, GA"
6111,"Manatee County Sheriff's Office, Manatee County, FL"
6112,"Judicial Council of California, California"
6113,"Sheriff's Office, Livingston Parish, LA"
6114,"Village of Pine Prairie, Pine Prairie, LA"
6115,"Princeton Fire Department, Princeton[note 1], NJ"
6116,"Wright Township Police Department, Marne, MI"
6117,"Department of Environmental Quality, Nebraska"
6118,"Department of Environmental Protection, Nevada"
6119,"Department of Environmental Services, New Hampshire"
6120,"Department of Environmental Quality, North Carolina"
6121,"Ohio Environmental Protection Agency, Ohio"
6122,"Department of Environmental Quality, Oklahoma"
6123,"Department of Environmental Quality, Oregon"
6124,"Department of Environmental Protection, Pennsylvania"
6125,"Department of Environmental Management, Rhode Island"
6126,"Department of Environment and Natural Resources, South Dakota"
6127,"Department of Environmental Quality, Utah"
6128,"Department of Environmental Conservation, Vermont"
6129,"Department of Ecology, Washington"
6130,"Department of Health, Environmental Health Section, North Dakota"
6131,"Department of Public Health & Environment, Colorado"
6132,"University of Tennessee system, Tennessee"
6133,"Kern County District Attorney's Office, Kern County, CA"
6134,"University of Arkansas, Arkansas"
6135,"Carson City Sheriffâ€™s Department, Carson City County, NV"
6136,"New York City Police Department, Seattle, WA"
6137,"Navy - U.S. Pacific Fleet, United States of America"
6138,"Immigration and Customs Enforcement, National Intellectual Property Rights Coordination Center, United States of America"
6140,"National Domestic Communications Assistance Center, United States of America"
6141,"Women's Community Correctional Center, Hawaii"
6142,"Hawaii Public Utilities Commission, Hawaii"
6143,"Iowa Board of Regents, Iowa"
6144,"City of Chicago, Department of Water Management, Chicago, IL"
6145,"Department of Health and Senior Services, Missouri"
6146,"Department of Health & Human Services, Vermont"
6147,"University of Missouri, Missouri"
6148,"Columbia Police Department, Columbia, MO"
6149,"Newark Public Schools, Newark, NJ"
6150,"Office of the Solicitor 10th Judicial Circuit, Oconee County, SC"
6151,"First Circuit Solicitor's Office, Dorchester County, SC"
6152,"Sixth Circuit Solicitor's Office, Lancaster County, SC"
6153,"Luzerne County District Attorney's Office, Luzerne County, PA"
6154,"Allegheny County District Attorney's Office, Allegheny County, PA"
6156,"Town of Northfield, Northfield, VT"
6157,"Brookfield Police Department, Brookfield, MO"
6158,"Lehigh County District Attorney's Office, Lehigh County, PA"
6159,"Washington County District Attorney's Office, Washington County, OR"
6160,"Jackson County District Attorney, Jackson County, OR"
6161,"Clackamas County District Attorney, Clackamas County, OR"
6162,"District Attorney's Office, Lake County, OR"
6163,"Oklahoma County District Attorney, Oklahoma County, OK"
6164,"Osage County District Attorney, Osage County, OK"
6165,"Muskogee County District Attorney, Muskogee County, OK"
6166,"Payne County District Attorney, Payne County, OK"
6167,"Tulsa County District Attorney, Tulsa County, OK"
6168,"District 27 District Attorney, Wagoner County, OK"
6169,"Grady County District Attorney's Office, Grady County, OK"
6170,"Richland County District Prosecutor, Richland County, OH"
6171,"Hancock County District Prosecutor, Hancock County, OH"
6172,"Summit County Prosecuting Attorney's Office, Summit County, OH"
6173,"Ottawa County Sheriff's Office, Ottawa County, MI"
6174,"Calhoun County Sheriff's Office, Calhoun County, MI"
6175,"Tuscaloosa Police Department, Tuscaloosa, AL"
6176,"University of Alabama Police Department, Alabama"
6177,"United States Attorney's Office, Southern District of New York, United States of America"
6178,"Suffolk County District Attorney's Office, Suffolk County, NY"
6179,"Clinton County Port Authority, Clinton County, OH"
6180,"Orleans County District Attorney, Orleans County, NY"
6181,"Dutchess County District Attorney, Dutchess County, NY"
6182,"Oregon Fusion Center, Oregon"
6183,"State Board of Elections, North Carolina"
6184,"Office of General Counsel to the Mayor, Washington (D.C), DC"
6185,"Massachusetts Army National Guard, Massachusetts"
6186,"Clerk's Office, Kalamazoo County, MI"
6187,"County Clerk's Office, Anoka County, MN"
6189,"Administration Department, Atlantic City, NJ"
6190,"Cochise County Elections Department, Cochise County, AZ"
6191,"Cochuse County Clerk's Office, Cochise County, AZ"
6192,"Cochise County Clerk's office, Cochise County, AZ"
6193,"U.S. Attorney for the Southern District of New York, United States of America"
6194,"Federal National Mortgage Association, United States of America"
6195,"SEC, United States of America"
6196,"FBI Jacksonville, FL., United States of America"
6197,"Massachusetts Office of Information Technology, Massachusetts"
6198,"Ottawa County Central Dispatch Authority, Ottawa County, MI"
6199,"Akron Police Department, Akron, OH"
6200,"Port St. Lucie Police Department, Port St Lucie, FL"
6201,"Cary Police Department, Cary, NC"
6202,"Savannah-Chatham Metropolitan Police Department, Savannah, GA"
6203,"Midland Police Department, Midland, TX"
6204,"Bureau of Criminal Apprehension, Minnesota"
6206,"Office of the City Clerk, Jersey City, NJ"
6207,"Cook County State's Attorney's Office, Cook County, IL"
6208,"Department of Procurement, Atlanta, GA"
6209,"City Manager's Office, Reno, NV"
6210,"Town Administrator, Littleton, MA"
6211,"Finance Department, Aurora, IL"
6212,"Purchasing  & Contracts Department, Carson City, NV"
6213,"Purchasing Department, San Juan, TX"
6214,"Purchasing Division, Passaic, NJ"
6215,"Purchasing Division, Mount Dora, FL"
6216,"Town Supervisor, Somerset, NY"
6217,"Finance Department, Harvard, MA"
6218,"City Administration, Connell, WA"
6219,"Purchasing, Ingham County, MI"
6220,"Finance Department, DuPont, WA"
6221,"Town Manager, Gardnerville, NV"
6222,"Finance Department, Highland Village, TX"
6223,"Finance Department, Eagle Mountain, UT"
6225,"office of the attorney general - massachusetts, Massachusetts"
6226,"FBI Maryland, United States of America"
6227,"FBI Maryland SAC, United States of America"
6228,"Central Ohio Transit Authority, Columbus, OH"
6229,"Central Ohio Transit Authority, Ohio"
6230,"Texas Department of State Health Services, Texas"
6231,"Florida Federal Judicial Nominating Commission, Florida"
6232,"White County Clerk's Office, White County, IN"
6233,"U.S. Army, Office of Army Chief of Public Affairs, United States of America"
6234,"U.S. Navy - Navy Office of Information West, United States of America"
6235,"U.S. Marine Corps -- Motion Picture & TV Liaison Office, United States of America"
6236,"Ogemaw County Sheriff, Ogemaw County, MI"
6237,"Albuquerque Public Schools, Albuquerque, NM"
6238,"New Richmond School District, New Richmond, WI"
6239,"FAA, United States of America"
6240,"Indiana Intelligence Fusion Centeriana, Indiana"
6241,"Southampton Village Police Department, Southampton, NY"
6242,"Department of Planning and Development, Chicago, IL"
6243,"Committee of Zoning, City Council, Chicago, IL"
6244,"Department of Law, Chicago, IL"
6245,"Massachusetts Gaming Commission, Massachusetts"
6246,"Bureau of Alcohol, Tobacco, Bureau of Alcohol, Tobacco, Firearms and Explosives â€” ATF, United States of America"
6247,"City of Berwyn, Berwyn, IL"
6248,"Department of the Navy, United States of America"
6249,"Chicago Metra, Chicago, IL"
6250,"Southeastern Pennsylvania Transportation Authority, Pennsylvania"
6251,"University of North Texas Police Department, Denton, TX"
6252,"Office of Naval Research, United States of America"
6253,"Department of Justice, Department of Justice, Criminal Division, United States of America"
6254,"Federal Bureau of Investigation, Department of Labor, Department of Justice, Criminal Division, United States of America"
6255,"Town Police Department, East Hampton, NY"
6256,"Sandia National Laboratory, United States of America"
6257,"Creve Coeur Police Department, Creve Coeur, MO"
6258,"Department  of Homeland Security, United States of America"
6259,"Somerville District Court, Somerville, MA"
6260,"Metropolitan Transit Authority (MTA), Metropolitan Transit Authority (MTA), New York City Transit, New York"
6261,"Town Police Department, Southampton, NY"
6262,"Department of Financial Services, New York"
6263,"South Carolina Army National Guard, South Carolina"
6264,"New York City Clerk's Office, New York City, NY"
6265,"Illinois Commerce Commission, Illinois"
